id_client;sexe;tranche_age;enfant_conduit_accompagne;Enfants ;revenus;tranche_tarifs;usage_vehicule;type_vehicule;est_rouge;points_perdus;age_vehicule;type_conduite;date_demande;etat_dossier;formule
749;F;[20-40];non;oui;[100K,400K];[200,400];Commercial;Sports Car;no;0;7.0;Highly Urban/ Urban;25/02/2022 16:13;complet;dev_integral
750;F;[60-80];non;non;[80K,100K];[200,400];Private;Minivan;no;2;17.0;Highly Urban/ Urban;25/02/2022 11:45;complet;dev_express
751;F;[60-80];non;oui;0;[200,400];Private;Sports Car;no;0;13.0;Highly Urban/ Urban;25/02/2022 11:43;complet;dev_express
752;F;[40-60];non;non;0;[200,400];Private;z_SUV;no;0;;Highly Urban/ Urban;25/02/2022 10:22;complet;dev_integral
753;M;[60-80];non;non;[40K,80K];[200,400];Private;Minivan;no;0;;Highly Urban/ Urban;25/02/2022 05:54;complet;dev_integral
754;M;[80-100];oui;oui;[40K,80K];[200,400];Private;z_SUV;no;0;6.0;Highly Urban/ Urban;25/02/2022 05:46;complet;dev_integral
755;M;[40-60];non;non;[10K,40K];[200,400];Private;z_SUV;no;7;6.0;z_Highly Rural/ Rural;25/02/2022 01:50;complet;dev_integral
756;F;[0-20];non;non;0;[200,400];Private;Minivan;no;3;15.0;Highly Urban/ Urban;24/02/2022 23:09;complet;dev_express
757;M;[40-60];non;non;[100K,400K];[200,400];Commercial;Panel Truck;no;4;15.0;Highly Urban/ Urban;24/02/2022 22:38;complet;dev_express
758;F;[60-80];non;non;[80K,100K];[200,400];Private;z_SUV;no;4;15.0;Highly Urban/ Urban;24/02/2022 21:52;complet;dev_express
759;F;[40-60];non;non;[100K,400K];[200,400];Commercial;Panel Truck;yes;1;;z_Highly Rural/ Rural;24/02/2022 16:14;complet;dev_integral
760;M;[20-40];non;non;[40K,80K];[200,400];Private;Sports Car;no;0;21.0;Highly Urban/ Urban;24/02/2022 13:26;complet;dev_express
761;F;[20-40];non;non;[80K,100K];[200,400];Commercial;Panel Truck;no;0;17.0;Highly Urban/ Urban;24/02/2022 12:40;complet;dev_integral
762;M;[80-100];non;oui;[80K,100K];[200,400];Commercial;Pickup;no;0;4.0;z_Highly Rural/ Rural;24/02/2022 11:57;complet;dev_integral
763;F;[60-80];non;non;[40K,80K];[200,400];Commercial;Panel Truck;yes;5;;Highly Urban/ Urban;24/02/2022 09:29;complet;dev_integral
764;F;[20-40];non;non;[40K,80K];[200,400];Commercial;Panel Truck;no;10;14.0;Highly Urban/ Urban;24/02/2022 04:11;complet;dev_express
765;F;[60-80];non;non;[80K,100K];[200,400];Private;Minivan;yes;3;10.0;Highly Urban/ Urban;24/02/2022 02:03;complet;dev_integral
766;M;[80-100];non;non;[80K,100K];[200,400];Private;z_SUV;no;2;15.0;Highly Urban/ Urban;24/02/2022 00:48;complet;dev_express
767;M;[20-40];non;non;0;[200,400];Private;Minivan;yes;0;22.0;Highly Urban/ Urban;23/02/2022 20:23;complet;dev_integral
768;M;[20-40];non;oui;[10K,40K];[200,400];Private;z_SUV;no;1;1.0;z_Highly Rural/ Rural;23/02/2022 18:30;complet;dev_integral
769;M;[60-80];non;non;[40K,80K];[200,400];Commercial;Minivan;no;4;10.0;Highly Urban/ Urban;23/02/2022 14:57;complet;dev_premium
770;M;[60-80];non;oui;[100K,400K];[200,400];Private;Minivan;yes;0;16.0;Highly Urban/ Urban;23/02/2022 11:01;complet;dev_express
771;F;[20-40];oui;oui;[10K,40K];[200,400];Private;Minivan;yes;0;6.0;Highly Urban/ Urban;23/02/2022 09:01;complet;dev_express
772;M;[20-40];non;non;[40K,80K];[200,400];Commercial;Panel Truck;no;0;9.0;Highly Urban/ Urban;23/02/2022 06:59;complet;dev_integral
773;F;[40-60];non;oui;[4000,8000];[200,400];Private;Minivan;yes;0;1.0;Highly Urban/ Urban;23/02/2022 04:42;complet;dev_integral
774;M;[0-20];non;non;[100K,400K];[400,600];Private;Pickup;no;0;9.0;Highly Urban/ Urban;23/02/2022 01:41;complet;dev_premium
775;F;[60-80];non;oui;[10K,40K];[200,400];Commercial;Pickup;yes;0;9.0;z_Highly Rural/ Rural;22/02/2022 18:20;complet;dev_integral
776;M;[60-80];non;non;[40K,80K];[200,400];Commercial;Pickup;no;4;4.0;Highly Urban/ Urban;22/02/2022 09:35;complet;dev_integral
777;F;[60-80];non;oui;[100K,400K];[200,400];Commercial;Panel Truck;yes;0;7.0;Highly Urban/ Urban;22/02/2022 03:31;complet;dev_premium
778;F;[80-100];non;non;[40K,80K];[200,400];Private;z_SUV;no;0;1.0;Highly Urban/ Urban;21/02/2022 23:21;complet;dev_integral
779;F;[40-60];non;non;[100K,400K];[200,400];Commercial;Panel Truck;yes;1;13.0;Highly Urban/ Urban;21/02/2022 11:50;complet;dev_integral
780;F;[40-60];non;oui;[40K,80K];[200,400];Private;Minivan;yes;1;15.0;Highly Urban/ Urban;21/02/2022 10:07;complet;dev_integral
781;M;[20-40];oui;oui;[4000,8000];[200,400];Commercial;z_SUV;no;0;8.0;z_Highly Rural/ Rural;21/02/2022 08:59;complet;dev_express
782;M;[20-40];non;non;[10K,40K];[200,400];Private;Sports Car;no;0;4.0;Highly Urban/ Urban;21/02/2022 01:00;complet;dev_express
783;F;[80-100];non;non;0;[200,400];Commercial;Pickup;yes;2;1.0;z_Highly Rural/ Rural;20/02/2022 21:02;complet;dev_integral
784;M;[60-80];non;non;[80K,100K];[200,400];Private;z_SUV;no;0;7.0;Highly Urban/ Urban;20/02/2022 18:23;complet;dev_integral
785;M;[40-60];non;oui;[40K,80K];[400,600];Private;Minivan;no;5;16.0;Highly Urban/ Urban;20/02/2022 07:23;complet;dev_premium
786;M;[60-80];non;non;[100K,400K];[200,400];Commercial;Panel Truck;yes;5;20.0;Highly Urban/ Urban;20/02/2022 04:37;complet;dev_integral
787;F;[20-40];non;oui;[40K,80K];[400,600];Private;Pickup;yes;2;11.0;z_Highly Rural/ Rural;20/02/2022 01:38;complet;dev_premium
788;F;[40-60];non;non;[40K,80K];[200,400];Commercial;Van;yes;5;1.0;Highly Urban/ Urban;19/02/2022 23:44;complet;dev_integral
789;F;[60-80];non;non;[100K,400K];[200,400];Private;z_SUV;no;0;9.0;Highly Urban/ Urban;19/02/2022 18:27;complet;dev_express
790;F;[80-100];non;non;[40K,80K];[400,600];Private;z_SUV;no;4;;Highly Urban/ Urban;19/02/2022 17:32;complet;dev_premium
791;F;[0-20];non;non;[40K,80K];[200,400];Commercial;Pickup;no;0;17.0;Highly Urban/ Urban;19/02/2022 13:54;complet;dev_express
792;M;[60-80];non;oui;[40K,80K];[200,400];Commercial;Pickup;no;2;1.0;Highly Urban/ Urban;19/02/2022 12:40;complet;dev_express
793;M;[20-40];non;non;0;[200,400];Commercial;Pickup;no;0;1.0;Highly Urban/ Urban;19/02/2022 08:11;complet;dev_express
794;M;[60-80];non;non;[40K,80K];[200,400];Private;Minivan;no;0;10.0;Highly Urban/ Urban;19/02/2022 07:35;complet;dev_integral
795;M;[60-80];non;oui;[40K,80K];[200,400];Private;z_SUV;no;0;5.0;Highly Urban/ Urban;19/02/2022 06:28;complet;dev_express
796;M;[80-100];non;non;[40K,80K];[400,600];Private;z_SUV;no;5;15.0;Highly Urban/ Urban;19/02/2022 05:07;complet;dev_premium
797;M;[60-80];non;non;[10K,40K];[200,400];Private;z_SUV;no;5;3.0;Highly Urban/ Urban;19/02/2022 03:28;complet;dev_integral
798;F;[40-60];non;non;[100K,400K];[200,400];Private;Minivan;no;0;9.0;Highly Urban/ Urban;18/02/2022 17:27;complet;dev_integral
799;M;[80-100];non;non;0;[200,400];Private;Minivan;yes;0;7.0;z_Highly Rural/ Rural;18/02/2022 12:19;complet;dev_integral
800;M;[60-80];non;non;[100K,400K];[200,400];Commercial;Van;yes;0;8.0;z_Highly Rural/ Rural;18/02/2022 08:51;complet;dev_express
801;F;[20-40];non;non;[10K,40K];[200,400];Private;Minivan;yes;1;1.0;Highly Urban/ Urban;18/02/2022 07:19;complet;dev_integral
802;M;[60-80];non;non;[10K,40K];[200,400];Private;Pickup;yes;0;1.0;Highly Urban/ Urban;18/02/2022 02:05;complet;dev_integral
803;M;[40-60];non;oui;[80K,100K];[200,400];Private;Minivan;yes;2;11.0;Highly Urban/ Urban;17/02/2022 21:50;complet;dev_express
804;F;[40-60];non;non;[100K,400K];[200,400];Commercial;Sports Car;no;1;6.0;Highly Urban/ Urban;17/02/2022 13:28;complet;dev_integral
805;F;[40-60];oui;oui;[10K,40K];[200,400];Private;Pickup;yes;0;7.0;Highly Urban/ Urban;17/02/2022 12:07;complet;dev_express
806;M;[0-20];non;non;[10K,40K];[200,400];Private;Minivan;no;0;1.0;Highly Urban/ Urban;17/02/2022 11:37;complet;dev_integral
807;M;[20-40];non;non;[80K,100K];[200,400];Commercial;Panel Truck;no;0;12.0;Highly Urban/ Urban;17/02/2022 11:06;complet;dev_express
808;M;[0-20];non;non;[10K,40K];[400,600];Private;Pickup;no;3;1.0;z_Highly Rural/ Rural;17/02/2022 09:12;complet;dev_premium
809;M;[40-60];oui;oui;[80K,100K];[200,400];Commercial;Minivan;no;4;1.0;Highly Urban/ Urban;17/02/2022 04:34;complet;dev_express
810;F;[20-40];oui;oui;[40K,80K];[400,600];Commercial;Pickup;no;1;8.0;Highly Urban/ Urban;17/02/2022 01:45;complet;dev_premium
811;M;[60-80];non;non;[40K,80K];[200,400];Private;Minivan;yes;0;9.0;Highly Urban/ Urban;16/02/2022 23:56;complet;dev_express
812;F;[40-60];non;non;0;[200,400];Commercial;Van;no;0;12.0;Highly Urban/ Urban;16/02/2022 23:39;complet;dev_express
813;F;[60-80];non;non;[10K,40K];[200,400];Commercial;Van;no;7;1.0;Highly Urban/ Urban;16/02/2022 21:11;complet;dev_express
814;M;[0-20];non;non;[100K,400K];[200,400];Private;Minivan;no;4;19.0;Highly Urban/ Urban;16/02/2022 20:52;complet;dev_express
815;F;[80-100];non;non;[10K,40K];[200,400];Private;z_SUV;no;2;4.0;z_Highly Rural/ Rural;16/02/2022 20:38;complet;dev_integral
816;M;[60-80];oui;oui;0;[400,600];Private;Sports Car;no;4;1.0;Highly Urban/ Urban;16/02/2022 18:11;complet;dev_premium
817;F;[40-60];oui;oui;[10K,40K];[200,400];Private;Pickup;no;5;1.0;Highly Urban/ Urban;16/02/2022 13:50;complet;dev_integral
818;M;[40-60];non;non;[80K,100K];[200,400];Commercial;Minivan;no;0;11.0;z_Highly Rural/ Rural;16/02/2022 07:07;complet;dev_integral
819;F;[60-80];non;non;[100K,400K];[200,400];Commercial;Panel Truck;yes;0;17.0;Highly Urban/ Urban;15/02/2022 23:56;complet;dev_express
820;M;[40-60];non;oui;[40K,80K];[200,400];Commercial;Van;no;5;;Highly Urban/ Urban;15/02/2022 23:41;complet;dev_integral
821;F;[0-20];non;non;0;[200,400];Commercial;Sports Car;no;7;1.0;Highly Urban/ Urban;15/02/2022 14:51;complet;dev_integral
822;F;[40-60];non;non;[40K,80K];[200,400];Commercial;Pickup;no;1;6.0;Highly Urban/ Urban;15/02/2022 10:36;complet;dev_integral
823;M;[60-80];oui;oui;[10K,40K];[200,400];Commercial;Pickup;yes;0;7.0;Highly Urban/ Urban;15/02/2022 06:50;complet;dev_premium
824;M;[0-20];non;non;[40K,80K];[200,400];Private;z_SUV;no;0;11.0;Highly Urban/ Urban;15/02/2022 05:03;complet;dev_express
825;M;[60-80];non;non;[80K,100K];[200,400];Commercial;Pickup;no;0;16.0;Highly Urban/ Urban;14/02/2022 23:26;complet;dev_integral
826;M;[60-80];non;non;0;[400,600];Private;Sports Car;no;2;20.0;z_Highly Rural/ Rural;14/02/2022 22:46;complet;dev_premium
827;M;[80-100];oui;oui;[10K,40K];[200,400];Private;Minivan;yes;0;1.0;Highly Urban/ Urban;14/02/2022 20:28;complet;dev_express
828;F;[60-80];non;non;[40K,80K];[200,400];Commercial;Panel Truck;no;4;10.0;Highly Urban/ Urban;14/02/2022 17:36;complet;dev_express
829;F;[60-80];non;oui;[40K,80K];[400,600];Private;Minivan;no;2;9.0;z_Highly Rural/ Rural;14/02/2022 02:00;complet;dev_premium
830;F;[40-60];non;non;[100K,400K];[200,400];Private;Van;yes;0;18.0;Highly Urban/ Urban;13/02/2022 22:32;complet;dev_express
831;F;[0-20];non;non;[40K,80K];[200,400];Private;z_SUV;no;0;1.0;Highly Urban/ Urban;13/02/2022 20:08;complet;dev_integral
832;F;[60-80];non;oui;[40K,80K];[800,1000];Commercial;Pickup;yes;5;11.0;Highly Urban/ Urban;13/02/2022 15:50;complet;dev_vip
833;F;[60-80];non;non;[80K,100K];[200,400];Commercial;Van;no;8;8.0;Highly Urban/ Urban;13/02/2022 15:16;complet;dev_integral
834;M;[40-60];non;non;0;[200,400];Commercial;Sports Car;no;6;10.0;Highly Urban/ Urban;13/02/2022 12:49;complet;dev_integral
835;M;[80-100];non;non;[40K,80K];[200,400];Private;Minivan;no;2;12.0;Highly Urban/ Urban;13/02/2022 12:27;complet;dev_express
836;F;[60-80];non;non;0;[200,400];Private;z_SUV;no;0;1.0;Highly Urban/ Urban;13/02/2022 11:48;complet;dev_premium
837;F;[60-80];non;non;[40K,80K];[200,400];Commercial;Pickup;yes;6;1.0;Highly Urban/ Urban;13/02/2022 07:43;complet;dev_premium
838;F;[20-40];non;oui;[80K,100K];[200,400];Commercial;Pickup;yes;7;7.0;Highly Urban/ Urban;13/02/2022 06:18;complet;dev_integral
839;M;[60-80];oui;oui;0;[200,400];Commercial;Sports Car;no;2;1.0;Highly Urban/ Urban;13/02/2022 02:19;complet;dev_integral
840;F;[0-20];non;non;[100K,400K];[200,400];Private;z_SUV;no;0;17.0;Highly Urban/ Urban;12/02/2022 20:23;complet;dev_premium
841;M;[60-80];non;oui;[10K,40K];[200,400];Commercial;Pickup;no;2;12.0;Highly Urban/ Urban;12/02/2022 17:39;complet;dev_integral
842;F;[40-60];non;non;[40K,80K];[400,600];Private;z_SUV;no;4;15.0;Highly Urban/ Urban;12/02/2022 15:16;complet;dev_premium
843;M;[20-40];non;oui;[10K,40K];[400,600];Private;z_SUV;no;0;3.0;z_Highly Rural/ Rural;12/02/2022 09:30;complet;dev_premium
844;M;[40-60];non;non;[40K,80K];[400,600];Private;Minivan;no;0;13.0;Highly Urban/ Urban;12/02/2022 08:10;complet;dev_premium
845;F;[60-80];non;oui;[80K,100K];[200,400];Commercial;Van;yes;1;9.0;Highly Urban/ Urban;12/02/2022 04:17;complet;dev_express
846;F;[80-100];non;non;[80K,100K];[200,400];Commercial;Pickup;no;3;13.0;Highly Urban/ Urban;12/02/2022 03:31;complet;dev_express
847;F;[40-60];non;non;[100K,400K];[200,400];Private;z_SUV;no;0;15.0;Highly Urban/ Urban;11/02/2022 19:58;complet;dev_integral
848;M;[20-40];non;non;[10K,40K];[200,400];Private;Sports Car;no;0;1.0;z_Highly Rural/ Rural;11/02/2022 19:49;complet;dev_express
849;F;[40-60];non;oui;[10K,40K];[200,400];Private;z_SUV;no;3;1.0;Highly Urban/ Urban;11/02/2022 11:55;complet;dev_express
850;M;[60-80];non;non;[10K,40K];[400,600];Commercial;Minivan;yes;2;8.0;Highly Urban/ Urban;11/02/2022 09:08;complet;dev_premium
851;F;[0-20];non;non;[40K,80K];[200,400];Commercial;Sports Car;no;2;;Highly Urban/ Urban;11/02/2022 07:56;complet;dev_integral
852;M;[40-60];non;non;[10K,40K];[200,400];Private;Minivan;yes;3;17.0;Highly Urban/ Urban;11/02/2022 03:05;complet;dev_integral
853;M;[60-80];non;non;0;[200,400];Commercial;Panel Truck;yes;1;;Highly Urban/ Urban;11/02/2022 02:39;complet;dev_integral
854;F;[60-80];non;non;[10K,40K];[200,400];Commercial;Minivan;no;0;;z_Highly Rural/ Rural;10/02/2022 21:22;complet;dev_express
855;M;[60-80];non;non;[8000,10K];[400,600];Commercial;Pickup;no;4;7.0;Highly Urban/ Urban;10/02/2022 20:57;complet;dev_premium
856;M;[0-20];non;oui;0;[400,600];Commercial;z_SUV;no;0;10.0;Highly Urban/ Urban;10/02/2022 20:24;complet;dev_premium
857;F;[60-80];non;non;[10K,40K];[200,400];Commercial;Pickup;yes;2;7.0;z_Highly Rural/ Rural;10/02/2022 16:53;complet;dev_express
858;M;[60-80];non;non;[10K,40K];[200,400];Commercial;z_SUV;no;1;8.0;z_Highly Rural/ Rural;10/02/2022 16:25;complet;dev_premium
859;F;[60-80];non;non;[40K,80K];[200,400];Commercial;Panel Truck;no;7;15.0;Highly Urban/ Urban;10/02/2022 11:43;complet;dev_integral
860;F;[60-80];non;non;[100K,400K];[200,400];Private;z_SUV;no;4;15.0;Highly Urban/ Urban;10/02/2022 06:27;complet;dev_express
861;F;[20-40];oui;oui;[10K,40K];[200,400];Commercial;Van;no;1;6.0;z_Highly Rural/ Rural;10/02/2022 04:16;complet;dev_express
862;M;[20-40];non;non;[100K,400K];[200,400];Commercial;Pickup;no;0;16.0;Highly Urban/ Urban;10/02/2022 01:30;complet;dev_integral
863;M;[60-80];non;non;0;[200,400];Private;z_SUV;no;2;10.0;Highly Urban/ Urban;10/02/2022 01:05;complet;dev_express
864;F;[40-60];non;oui;[40K,80K];[200,400];Private;Minivan;no;4;17.0;Highly Urban/ Urban;09/02/2022 23:54;complet;dev_express
865;F;[60-80];non;non;[100K,400K];[200,400];Commercial;Panel Truck;yes;1;12.0;Highly Urban/ Urban;09/02/2022 22:53;complet;dev_premium
866;F;[0-20];non;oui;[80K,100K];[200,400];Private;z_SUV;no;2;14.0;Highly Urban/ Urban;09/02/2022 14:28;complet;dev_integral
867;F;[20-40];non;non;[40K,80K];[200,400];Commercial;Sports Car;no;4;12.0;Highly Urban/ Urban;09/02/2022 14:04;complet;dev_integral
868;F;[0-20];non;non;[100K,400K];[400,600];Private;Minivan;yes;1;16.0;Highly Urban/ Urban;09/02/2022 10:27;complet;dev_premium
869;M;[60-80];non;non;0;[200,400];Private;z_SUV;no;0;13.0;z_Highly Rural/ Rural;09/02/2022 09:54;complet;dev_integral
870;F;[40-60];non;oui;[10K,40K];[200,400];Private;Sports Car;yes;8;6.0;Highly Urban/ Urban;09/02/2022 05:52;complet;dev_integral
871;M;[40-60];oui;oui;[40K,80K];[200,400];Commercial;Panel Truck;no;0;12.0;Highly Urban/ Urban;09/02/2022 03:38;complet;dev_express
872;M;[0-20];non;non;[80K,100K];[200,400];Commercial;Minivan;no;3;1.0;Highly Urban/ Urban;08/02/2022 23:25;complet;dev_express
873;F;[0-20];oui;oui;[40K,80K];[200,400];Commercial;Pickup;no;4;10.0;Highly Urban/ Urban;08/02/2022 19:17;complet;dev_integral
874;F;[0-20];oui;oui;[100K,400K];[400,600];Commercial;Panel Truck;yes;3;1.0;Highly Urban/ Urban;08/02/2022 17:21;complet;dev_premium
875;F;[40-60];non;oui;0;[200,400];Private;Pickup;no;0;6.0;Highly Urban/ Urban;08/02/2022 16:14;complet;dev_integral
876;F;[60-80];non;non;[10K,40K];[200,400];Private;z_SUV;no;0;9.0;Highly Urban/ Urban;08/02/2022 09:59;complet;dev_integral
877;F;[20-40];non;non;[80K,100K];[200,400];Commercial;Panel Truck;no;0;;z_Highly Rural/ Rural;08/02/2022 07:38;complet;dev_integral
878;M;[40-60];non;oui;[4000,8000];[200,400];Private;Minivan;yes;2;11.0;Highly Urban/ Urban;08/02/2022 03:10;complet;dev_express
879;F;[60-80];non;non;[10K,40K];[200,400];Private;z_SUV;no;0;1.0;z_Highly Rural/ Rural;07/02/2022 21:25;complet;dev_integral
880;M;[60-80];oui;oui;0;[200,400];Commercial;z_SUV;no;3;9.0;Highly Urban/ Urban;07/02/2022 09:30;complet;dev_express
881;M;[60-80];non;non;[80K,100K];[200,400];Commercial;Van;yes;2;8.0;z_Highly Rural/ Rural;07/02/2022 07:14;complet;dev_integral
882;F;[0-20];non;non;[10K,40K];[200,400];Private;Sports Car;no;10;2.0;Highly Urban/ Urban;07/02/2022 06:33;complet;dev_integral
883;M;[60-80];non;non;[40K,80K];[200,400];Commercial;Minivan;no;2;7.0;Highly Urban/ Urban;07/02/2022 05:05;complet;dev_integral
884;M;[20-40];non;oui;[100K,400K];[200,400];Private;Minivan;yes;0;16.0;Highly Urban/ Urban;07/02/2022 03:36;complet;dev_integral
885;F;[60-80];non;non;[10K,40K];[200,400];Private;z_SUV;no;2;8.0;Highly Urban/ Urban;07/02/2022 00:44;complet;dev_integral
886;F;[60-80];non;non;[10K,40K];[200,400];Commercial;Sports Car;no;0;15.0;Highly Urban/ Urban;06/02/2022 22:30;complet;dev_express
887;M;[60-80];non;oui;[1000,4000];[400,600];Commercial;z_SUV;no;2;6.0;Highly Urban/ Urban;06/02/2022 22:10;complet;dev_premium
888;F;[80-100];non;oui;[40K,80K];[400,600];Commercial;Sports Car;no;5;1.0;Highly Urban/ Urban;06/02/2022 07:52;complet;dev_premium
889;M;[40-60];non;oui;0;[200,400];Private;Minivan;no;0;16.0;Highly Urban/ Urban;06/02/2022 07:26;complet;dev_integral
890;F;[20-40];non;non;[100K,400K];[200,400];Commercial;Panel Truck;yes;3;19.0;Highly Urban/ Urban;06/02/2022 04:58;complet;dev_integral
891;M;[60-80];non;oui;0;[200,400];Private;Pickup;no;0;8.0;z_Highly Rural/ Rural;05/02/2022 23:52;complet;dev_express
892;M;[20-40];non;non;[40K,80K];[200,400];Private;z_SUV;no;4;14.0;Highly Urban/ Urban;05/02/2022 20:30;complet;dev_integral
893;M;[40-60];oui;oui;[40K,80K];[200,400];Private;Sports Car;no;0;12.0;Highly Urban/ Urban;05/02/2022 18:50;complet;dev_express
894;F;[60-80];non;non;[40K,80K];[200,400];Private;Minivan;yes;0;11.0;Highly Urban/ Urban;05/02/2022 17:39;complet;dev_express
895;M;[40-60];non;oui;[40K,80K];[200,400];Private;z_SUV;no;1;12.0;Highly Urban/ Urban;05/02/2022 16:47;complet;dev_integral
896;F;[20-40];oui;oui;[10K,40K];[200,400];Private;Minivan;no;0;5.0;Highly Urban/ Urban;05/02/2022 06:43;complet;dev_express
897;M;[40-60];non;non;0;[200,400];Private;Minivan;yes;2;6.0;z_Highly Rural/ Rural;05/02/2022 05:34;complet;dev_integral
898;F;[20-40];non;oui;[40K,80K];[200,400];Commercial;z_SUV;no;0;8.0;Highly Urban/ Urban;04/02/2022 22:31;complet;dev_integral
899;F;[20-40];oui;oui;[40K,80K];[200,400];Private;Minivan;no;5;1.0;Highly Urban/ Urban;04/02/2022 21:07;complet;dev_express
900;F;[0-20];non;non;[40K,80K];[200,400];Commercial;z_SUV;no;0;12.0;Highly Urban/ Urban;04/02/2022 19:41;complet;dev_express
901;M;[40-60];oui;oui;[40K,80K];[200,400];Private;Van;no;3;10.0;Highly Urban/ Urban;04/02/2022 19:11;complet;dev_integral
902;M;[0-20];non;non;[10K,40K];[400,600];Private;z_SUV;no;2;6.0;z_Highly Rural/ Rural;04/02/2022 17:14;complet;dev_premium
903;M;[60-80];non;non;[100K,400K];[200,400];Commercial;Pickup;no;3;13.0;Highly Urban/ Urban;04/02/2022 16:41;complet;dev_express
904;F;[0-20];non;oui;[80K,100K];[400,600];Commercial;Panel Truck;no;0;13.0;Highly Urban/ Urban;04/02/2022 16:10;complet;dev_premium
905;M;[20-40];non;non;[80K,100K];[200,400];Private;z_SUV;no;4;1.0;Highly Urban/ Urban;04/02/2022 15:17;complet;dev_express
906;M;[40-60];non;non;[10K,40K];[200,400];Private;Minivan;no;0;12.0;z_Highly Rural/ Rural;04/02/2022 03:00;complet;dev_express
907;M;[40-60];non;non;[10K,40K];[200,400];Private;Sports Car;no;2;9.0;Highly Urban/ Urban;03/02/2022 18:51;complet;dev_integral
908;F;[0-20];non;non;[40K,80K];[400,600];Private;Minivan;no;0;11.0;Highly Urban/ Urban;03/02/2022 17:35;complet;dev_premium
909;M;[0-20];non;oui;[10K,40K];[200,400];Private;Sports Car;no;5;10.0;Highly Urban/ Urban;03/02/2022 15:04;complet;dev_express
910;M;[40-60];non;non;[10K,40K];[200,400];Private;z_SUV;no;4;1.0;Highly Urban/ Urban;03/02/2022 09:48;complet;dev_integral
911;F;[0-20];non;oui;[10K,40K];[200,400];Private;z_SUV;no;6;1.0;z_Highly Rural/ Rural;02/02/2022 16:00;complet;dev_express
912;F;[40-60];non;non;[40K,80K];[200,400];Private;Sports Car;no;0;1.0;Highly Urban/ Urban;02/02/2022 14:25;complet;dev_integral
913;F;[60-80];oui;oui;[10K,40K];[400,600];Private;z_SUV;no;0;10.0;Highly Urban/ Urban;02/02/2022 08:14;complet;dev_premium
914;F;[40-60];non;oui;[10K,40K];[200,400];Commercial;Pickup;no;1;7.0;z_Highly Rural/ Rural;02/02/2022 05:11;complet;dev_integral
915;M;[0-20];non;non;[40K,80K];[200,400];Private;Sports Car;no;0;15.0;Highly Urban/ Urban;02/02/2022 02:18;complet;dev_integral
916;M;[60-80];non;non;[80K,100K];[200,400];Commercial;z_SUV;no;6;1.0;Highly Urban/ Urban;02/02/2022 00:42;complet;dev_integral
917;M;[40-60];non;non;[10K,40K];[200,400];Private;Pickup;no;2;1.0;Highly Urban/ Urban;01/02/2022 20:17;complet;dev_express
918;M;[40-60];non;non;[100K,400K];[200,400];Commercial;Van;no;4;13.0;Highly Urban/ Urban;01/02/2022 10:47;complet;dev_integral
919;F;[60-80];non;non;[80K,100K];[200,400];Private;Minivan;yes;2;19.0;Highly Urban/ Urban;01/02/2022 06:20;complet;dev_integral
920;F;[40-60];non;non;[40K,80K];[200,400];Private;Minivan;no;4;6.0;Highly Urban/ Urban;01/02/2022 04:48;complet;dev_express
921;F;[0-20];non;oui;[40K,80K];[200,400];Private;Pickup;no;3;21.0;Highly Urban/ Urban;01/02/2022 02:51;complet;dev_integral
922;M;[20-40];non;oui;[40K,80K];[200,400];Private;Pickup;yes;1;11.0;Highly Urban/ Urban;01/02/2022 00:03;complet;dev_express
923;F;[80-100];non;non;[10K,40K];[200,400];Commercial;Panel Truck;no;1;15.0;Highly Urban/ Urban;31/01/2022 22:44;complet;dev_express
924;M;[0-20];non;non;[100K,400K];[200,400];Private;z_SUV;no;1;20.0;Highly Urban/ Urban;30/01/2022 17:15;complet;dev_integral
925;F;[40-60];non;oui;[40K,80K];[200,400];Private;Minivan;no;2;18.0;Highly Urban/ Urban;30/01/2022 12:21;complet;dev_express
926;F;[60-80];non;non;[100K,400K];[200,400];Private;Sports Car;no;0;7.0;z_Highly Rural/ Rural;30/01/2022 11:59;complet;dev_integral
927;F;[60-80];non;non;[40K,80K];[200,400];Private;Sports Car;no;0;9.0;Highly Urban/ Urban;30/01/2022 11:38;complet;dev_integral
928;F;[60-80];non;non;[40K,80K];[200,400];Private;Van;no;4;12.0;Highly Urban/ Urban;30/01/2022 10:23;complet;dev_express
929;M;[0-20];non;non;[40K,80K];[200,400];Commercial;Sports Car;no;0;1.0;Highly Urban/ Urban;30/01/2022 08:56;complet;dev_integral
930;M;[80-100];non;oui;[40K,80K];[200,400];Commercial;Sports Car;no;0;1.0;Highly Urban/ Urban;30/01/2022 05:24;complet;dev_integral
931;M;[80-100];non;non;[40K,80K];[200,400];Commercial;z_SUV;no;0;8.0;Highly Urban/ Urban;29/01/2022 23:53;complet;dev_integral
932;F;[0-20];non;non;[10K,40K];[200,400];Private;z_SUV;no;0;1.0;z_Highly Rural/ Rural;29/01/2022 23:20;complet;dev_integral
933;F;[60-80];non;non;[100K,400K];[200,400];Private;Van;yes;0;14.0;Highly Urban/ Urban;29/01/2022 15:32;complet;dev_integral
934;M;[40-60];non;non;0;[200,400];Private;z_SUV;no;0;13.0;z_Highly Rural/ Rural;29/01/2022 14:32;complet;dev_express
935;M;[60-80];non;non;[100K,400K];[200,400];Private;Minivan;no;0;14.0;Highly Urban/ Urban;29/01/2022 10:17;complet;dev_premium
